british,american,irregular_plural,adjective,adverb,conjunction,determiner,discourse_marker,exclamation,interrogative,noun,possessive,preposition,pronoun,title,verb,starters,movers,flyers,animals,body_and_face,clothes,colours,family_and_friends,food_and_drink,health,home,materials,names,numbers,places_and_directions,school,sports_and_leisure,time,toys,transport,weather,work,world_around_us,audioKey,audioValue,cambridgeAudioGB,cambridgeAudioUS,audioSource,isBritishAccent,isAmericanAccent,definitionEn,definitionVi,translationVi,exampleStarters,exampleMovers,exampleFlyers,exampleStartersVi,exampleMoversVi,exampleFlyersVi,ipa,ipaGB,ipaUS,status
naughty,naughty,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,naughty,http://img2.tfd.com/pron/mp3/en/US/st/stdndhsydrd7soylhn.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/uknat/uknativ021.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/nau/naugh/naughty.mp3,The Free Dictionary,FALSE,TRUE,Describing a child who does not obey rules or behaves badly sometimes.,Miêu tả một đứa trẻ không nghe lời hoặc hay nghịch ngợm.,nghịch ngợm,The boy is naughty.,She was naughty and did not listen to her mum.,"When children are naughty, their parents sometimes give them a time-out.",Cậu bé nghịch ngợm.,Cô bé đã nghịch ngợm và không nghe lời mẹ.,"Khi trẻ nghịch ngợm, bố mẹ đôi khi cho trẻ nghỉ chơi một lúc.",,/ˈnɔː.ti/,/ˈnɔː.ti/,done
near,near,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,near,http://img2.tfd.com/pron/mp3/en/US/sj/sjdndsdgsdht.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/uknav/uknaval021.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/nea/near_/near.mp3,The Free Dictionary,FALSE,TRUE,Describing something close to a place or person in distance.,Mô tả điều gì đó ở gần một nơi hoặc người về khoảng cách.,gần,The school is near.,My house is near the big park.,The library near my home has many interesting books to read.,Trường học ở gần.,Nhà tôi gần công viên lớn.,Thư viện gần nhà tôi có nhiều sách thú vị để đọc.,,/nɪər/,/nɪr/,done
neck,neck,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neck,http://www.onelook.com/pronounce/macmillan/US/neck-American-English-pronunciation.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/ukneb/uknebbo013.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/nec/neck_/neck.mp3,OneLook/Macmillan,FALSE,TRUE,A neck is the part of your body between your head and shoulders.,Cổ là phần cơ thể giữa đầu và vai của bạn.,cổ,I have a long neck.,She is wearing a necklace on her neck.,"If you feel pain in your neck, you should tell an adult.",Em có một cái cổ dài.,Cô ấy đang đeo một chiếc vòng cổ trên cổ.,"Nếu bạn bị đau cổ, bạn nên nói với người lớn.",,/nek/,/nek/,done
need,need,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,need,http://dictionary.cambridge.org/us/media/english/uk_pron/u/ukk/ukkit/ukkit__028.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukk/ukkit/ukkit__028.mp3,https://dictionary.cambridge.org/media/english/us_pron/k/kne/knead/knead.mp3,Cambridge,TRUE,TRUE,To want something because it is important or necessary.,Muốn có hoặc phải có một thứ gì đó vì nó quan trọng hoặc cần thiết.,cần,I need water.,She needed a pencil for her homework.,"If you need help, you can ask your teacher anytime.",Em cần nước.,Cô ấy cần một cây bút chì để làm bài tập về nhà.,"Nếu em cần giúp đỡ, em có thể hỏi cô giáo bất cứ lúc nào.",,/niːd/,/niːd/,done
net,net,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,net,http://www.yourdictionary.com/audio/n/ne/net.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/uknep/ukneptu017.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/net/net__/net.mp3,YourDictionary,FALSE,TRUE,A net is a piece of material with holes used in sports or catching things.,Lưới là một tấm vật liệu có các lỗ dùng trong thể thao hoặc bắt đồ vật.,lưới,The net is big.,We played tennis and hit the ball over the net.,The players tried to hit the ball into the net to score points.,Lưới to.,Chúng tôi chơi quần vợt và đánh bóng qua lưới.,Các cầu thủ cố gắng đánh bóng vào lưới để ghi điểm.,,/net/,/net/,done
never,never,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,never,http://s3.amazonaws.com/audio.vocabulary.com/1.0/us/N/OI99KE3V81V0.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/ukneu/ukneuro017.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/nev/never/never.mp3,Vocabulary.com,FALSE,TRUE,Describing something that does not happen at any time.,Diễn tả điều gì đó không xảy ra vào bất kỳ lúc nào.,không bao giờ,I never eat fish.,She never went to the park yesterday.,I have never seen a rainbow after the rain stopped.,Em không bao giờ ăn cá.,Cô ấy không bao giờ đến công viên hôm qua.,Em chưa bao giờ thấy cầu vồng sau khi trời tạnh mưa.,,/ˈnev.ər/,/ˈnev.ɚ/,done
nineteenth,nineteenth,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,nineteenth,http://dictionary.cambridge.org/us/media/english/uk_pron/u/ukn/uknig/uknight024.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/uknig/uknight024.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/nin/ninet/nineteenth.mp3,Cambridge,TRUE,TRUE,Describing the number after eighteenth and before twentieth.,Miêu tả số đứng sau mười tám và trước hai mươi.,thứ mười chín,It is the nineteenth day.,Today is the nineteenth of March.,The nineteenth century was a time of many important changes.,Hôm nay là ngày thứ mười chín.,Hôm nay là ngày mười chín tháng Ba.,Thế kỷ thứ mười chín là thời gian có nhiều thay đổi quan trọng.,,/ˌnaɪnˈtiːnθ/,/ˌnaɪnˈtiːnθ/,done
ninety,ninety,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ninety,http://www.onelook.com/pronounce/macmillan/UK/ninety-British-English-pronunciation.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/uknig/uknight027.mp3,https://dictionary.cambridge.org/media/english/us_pron/e/eus/eus73/eus73218.mp3,OneLook/Macmillan,TRUE,FALSE,Describing the number after eighty and before one hundred.,Miêu tả số sau tám mươi và trước một trăm.,chín mươi,I see ninety stars.,There are ninety birds in the tree.,She counted ninety books on the shelf yesterday.,Em thấy chín mươi ngôi sao.,Có chín mươi con chim trên cây.,Cô ấy đã đếm được chín mươi quyển sách trên kệ hôm qua.,,/ˈnaɪn.ti/,/ˈnaɪn.ti/,done
ninth,ninth,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ninth,http://s3.amazonaws.com/audio.vocabulary.com/1.0/us/N/1PG940SCLMNY5.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/uknin/ukninth001.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/nin/ninth/ninth.mp3,Vocabulary.com,FALSE,TRUE,Describing the number that comes after the eighth in a list or order.,Miêu tả số thứ tự đứng sau số tám trong một danh sách hoặc thứ tự.,thứ chín,I am ninth in line.,She was ninth in the race yesterday.,He finished ninth because he ran very fast in the competition.,Em đứng thứ chín trong hàng.,Cô ấy đứng thứ chín trong cuộc đua hôm qua.,Anh ấy về thứ chín vì chạy rất nhanh trong cuộc thi.,,/naɪnθ/,/naɪnθ/,done
noise,noise,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,noise,http://www.oxforddictionaries.com/media/english/uk_pron/n/noi/noise/noise__gb_1.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/uknoc/uknoctu014.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/noi/noise/noise.mp3,Oxford,TRUE,FALSE,A noise is a loud or unpleasant sound you can hear.,Tiếng ồn là âm thanh lớn hoặc khó chịu mà bạn có thể nghe thấy.,tiếng ồn,I hear noise outside.,The noise was very loud last night.,"If there is too much noise, it is hard to concentrate on work.",Em nghe tiếng ồn bên ngoài.,Tiếng ồn rất lớn vào đêm qua.,"Nếu có quá nhiều tiếng ồn, rất khó để tập trung làm việc.",,/nɔɪz/,/nɔɪz/,done
noodles,noodles,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE,FALSE,"Noodles are long, thin food made from flour and water to eat.","Mì là món ăn dài, mỏng làm từ bột và nước để ăn.",mì,I like noodles.,My mum cooked noodles for dinner yesterday.,"If you want to eat quickly, noodles are a good choice for lunch.",Em thích mì.,Mẹ em đã nấu mì cho bữa tối hôm qua.,"Nếu bạn muốn ăn nhanh, mì là lựa chọn tốt cho bữa trưa.",,/ˈnuː.dlz/,/ˈnuː.dəlz/,done
nothing,nothing,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,nothing,http://dictionary.cambridge.org/us/media/english/us_pron/n/not/nothi/nothing.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/uknos/uknosh_025.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/not/nothi/nothing.mp3,Cambridge,FALSE,TRUE,Not anything; no single thing exists or happens.,"Không có thứ gì cả, không có gì xảy ra hoặc tồn tại.",không có gì,I see nothing.,There was nothing in my bag yesterday.,"If you have nothing to do, you can read a book at home.",Em không thấy gì cả.,Hôm qua trong túi em không có gì cả.,"Nếu em không có việc gì làm, em có thể đọc sách ở nhà.",,/ˈnʌθ.ɪŋ/,/ˈnʌθ.ɪŋ/,done
nurse,nurse,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,nurse,http://dictionary.cambridge.org/us/media/english/uk_pron/u/ukn/uknum/uknumbe018.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukn/uknum/uknumbe018.mp3,https://dictionary.cambridge.org/media/english/us_pron/n/nur/nurse/nurse.mp3,Cambridge,TRUE,TRUE,A nurse is a person who helps sick people and doctors.,Y tá là người giúp đỡ bệnh nhân và bác sĩ.,y tá,The nurse helps me.,The nurse was taking care of the baby.,The nurse gave medicine to the children in the hospital.,Y tá giúp em.,Y tá đang chăm sóc em bé.,Y tá đã cho thuốc cho các em bé trong bệnh viện.,,/nɜːs/,/nɜːrs/,done
o'clock,o'clock,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,o'clock,http://static.sfdict.com/staticrep/dictaudio/O00/O0031600.mp3,,,SF Dictionary,FALSE,FALSE,Describing the exact time when the hour shows no minutes.,Mô tả thời gian chính xác khi kim phút bằng 0.,giờ đúng,It is five o'clock.,We had lunch at twelve o'clock yesterday.,The train leaves at nine o'clock every morning on weekdays.,Bây giờ là năm giờ đúng.,Chúng tôi đã ăn trưa lúc mười hai giờ đúng hôm qua.,Tàu rời bến lúc chín giờ đúng mỗi sáng trong tuần.,,/əˈklɒk/,/əˈklɑːk/,done
o’clock,o’clock,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE,FALSE,A noun used to say the exact hour on the clock.,Danh từ dùng để nói đúng giờ trên đồng hồ.,giờ đúng,It is five o’clock.,The clock showed eight o’clock this morning.,We will meet at three o’clock if the weather is nice.,Bây giờ là năm giờ đúng.,Đồng hồ chỉ tám giờ đúng sáng nay.,Chúng ta sẽ gặp nhau lúc ba giờ đúng nếu trời đẹp.,,/əˈklɒk/,/əˈklɑːk/,done
off,off,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,off,http://s3.amazonaws.com/audio.vocabulary.com/1.0/us/O/H1O577H7F02B.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/uko/ukodd/ukodd__025.mp3,https://dictionary.cambridge.org/media/english/us_pron/e/eus/eus75/eus75164.mp3,Vocabulary.com,FALSE,TRUE,Describing something not connected or away from a place or position.,Mô tả điều gì đó không còn kết nối hoặc rời khỏi một nơi hoặc vị trí.,"tắt, rời khỏi",The light is off.,He took his hat off when he entered.,Please turn off the TV before you go to bed tonight.,Đèn đã tắt.,Anh ấy đã bỏ mũ ra khi vào nhà.,Hãy tắt TV trước khi đi ngủ tối nay.,,/ɒf/,/ɔːf/,done
often,often,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,often,http://www.oxforddictionaries.com/media/english/uk_pron/o/oft/often/often__gb_2.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/uko/ukoff/ukoffst003.mp3,https://dictionary.cambridge.org/media/english/us_pron/e/eus/eus75/eus75181.mp3,Oxford,TRUE,FALSE,Describing something that happens many times or many days.,Miêu tả việc gì đó xảy ra nhiều lần hoặc nhiều ngày.,thường xuyên,I often play outside.,She often goes to the park after school.,We have often visited our grandparents during the summer holidays.,Em thường chơi ngoài trời.,Cô ấy thường đến công viên sau giờ học.,Chúng tôi thường đến thăm ông bà vào dịp nghỉ hè.,,/ˈɒf.ən/,/ˈɔːf.ən/,done
only,only,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,only,http://www.oxforddictionaries.com/media/english/uk_pron/o/onl/only_/only__gb_1.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/uko/ukomn/ukomniv015.mp3,https://dictionary.cambridge.org/media/english/us_pron/e/eus/eus75/eus75217.mp3,Oxford,TRUE,FALSE,Describing something that is alone or no more than one thing.,Miêu tả điều gì đó chỉ có một hoặc không hơn một cái.,chỉ,I only have one toy.,She only eats vegetables for lunch today.,He was the only student who finished the test early.,Em chỉ có một đồ chơi.,Cô ấy chỉ ăn rau cho bữa trưa hôm nay.,Anh ấy là học sinh duy nhất làm xong bài kiểm tra sớm.,,/ˈəʊn.li/,/ˈoʊn.li/,done
opposite,opposite,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,opposite,http://dictionary.cambridge.org/us/media/english/us_pron/o/opp/oppos/opposite.mp3,,,Cambridge,FALSE,TRUE,Describing something that is on the other side or facing something else.,Mô tả thứ gì đó ở phía bên kia hoặc đối diện với thứ khác.,đối diện,The shop is opposite me.,The school is opposite the park near my house.,"The library is opposite the bank, so I can go to both easily.",Cửa hàng ở đối diện tôi.,Trường học ở đối diện công viên gần nhà tôi.,"Thư viện ở đối diện ngân hàng, nên tôi có thể đi cả hai nơi dễ dàng.",,/ˈɒp.ə.zɪt/,/ˈɑː.pə.zɪt/,done
out,out,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,out,http://static.sfdict.com/staticrep/dictaudio/O02/O0211500.mp3,,,SF Dictionary,FALSE,FALSE,Describing going away from inside to outside or not at home.,Mô tả việc đi từ bên trong ra bên ngoài hoặc không ở nhà.,ra ngoài,I go out.,She is playing out in the garden.,They went out to see the stars last night because it was clear.,Em đi ra ngoài.,Cô ấy đang chơi ngoài vườn.,Họ đã ra ngoài xem các vì sao tối qua vì trời quang đãng.,,/aʊt/,/aʊt/,done
out of,out of,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,out of,http://s3.amazonaws.com/audio.vocabulary.com/1.0/us/O/1IURYWGFUVA0S.mp3,,,Vocabulary.com,FALSE,TRUE,Describing when something is no longer inside or available.,Miêu tả khi cái gì đó không còn bên trong hoặc không có sẵn nữa.,hết,I am out of milk.,We were out of bread yesterday.,She ran out of time before finishing her homework.,Em hết sữa rồi.,Chúng tôi đã hết bánh mì hôm qua.,Cô ấy đã hết thời gian trước khi làm xong bài tập về nhà.,,/aʊt ɒv/,/aʊt ʌv/,done
outside,outside,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,outside,http://s3.amazonaws.com/audio.vocabulary.com/1.0/us/O/1X0TYBFNQEXXE.mp3,,,Vocabulary.com,FALSE,TRUE,Describing a place that is not inside a building or room.,Mô tả nơi không ở trong nhà hay phòng.,bên ngoài,I play outside.,We were playing outside in the garden.,"If it is sunny, we like to eat outside in the park.",Em chơi bên ngoài.,Chúng em đã chơi bên ngoài trong vườn.,"Nếu trời nắng, chúng em thích ăn bên ngoài ở công viên.",,/ˌaʊtˈsaɪd/,/ˌaʊtˈsaɪd/,done
pair,pair,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pair,http://dictionary.cambridge.org/us/media/english/us_pron/p/pai/pair_/pair.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukp/ukpai/ukpaink014.mp3,https://dictionary.cambridge.org/media/english/us_pron/p/pai/pair_/pair.mp3,Cambridge,FALSE,TRUE,A pair is two things that are the same and go together.,Cặp là hai vật giống nhau và đi cùng nhau.,cặp,I have a pair of shoes.,She wore a pair of red socks yesterday.,I bought a pair of gloves because it was very cold outside.,Em có một cặp giày.,Cô ấy đã mang một cặp tất đỏ hôm qua.,Em đã mua một cặp găng tay vì trời rất lạnh bên ngoài.,,/peər/,/per/,done
pancake,pancake,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pancake,http://img2.tfd.com/pron/mp3/en/UK/df/dfskdhskdsddskd5hn.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukp/ukpam/ukpampe010.mp3,https://dictionary.cambridge.org/media/english/us_pron/p/pan/panca/pancake.mp3,The Free Dictionary,TRUE,FALSE,"A pancake is a flat, round food made from batter and cooked on a pan.","Bánh kếp là món ăn dẹt, tròn làm từ bột và chiên trên chảo.",bánh kếp,I like pancakes.,My mum made pancakes for breakfast today.,I ate pancakes with honey and fruit for breakfast this morning.,Em thích bánh kếp.,Mẹ em đã làm bánh kếp cho bữa sáng hôm nay.,Sáng nay em đã ăn bánh kếp với mật ong và trái cây cho bữa sáng.,,/ˈpæn.keɪk/,/ˈpæn.keɪk/,done
